id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
114,1106210473060511751,InvestingBrasil,"Com BRF mirando esforços em food service, ações registram alta de mais de 1% - https://t.co/TucExpnYTw",1,"['com', 'brf', 'mirando', 'esforços', 'em', 'food', 'service,', 'ações', 'registram', 'alta', 'de', 'mais', 'de', '1%', '-', 'https://t.co/tucexpnytw']","['com', 'brf', 'mirando', 'esforços', 'em', 'food', 'service,', 'ações', 'registram', 'alta', 'de', 'mais', 'de', '1%', '-', 'https://t.co/tucexpnytw']","(65536,[4469,8717,13963,24833,35626,36449,36543,40984,41399,43739,45499,45531,48235,55597,58033],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4469,8717,13963,24833,35626,36449,36543,40984,41399,43739,45499,45531,48235,55597,58033],[3.189353385601879,1.9046388172999087,0.0,3.6777061535158113,0.0,0.8838735886242287,3.447182494903979,0.0,2.8383764627777843,4.722251220913645,6.057252287645985,1.314060803760519,0.0,0.0,1.766792846497594])",1.0,"[-244.8347687369705,-212.76331256443692,-240.0100052564338,-337.1010985347365,-336.94234223102274,-337.48961977027966,-333.1411077716411,-337.5102415038015,-337.4907446412448,-337.17954963809234,-334.6149763352617,-335.69481691124736,-337.49419038992744,-337.1893384251932,-337.48961977027966,-337.4928251955215]","[1.1790807734940465e-14,0.9999999999985196,1.4686276949654523e-12,1.0018106886980495e-54,1.1741745089151284e-54,6.792865762266072e-55,5.255182441789392e-53,6.654219570385907e-55,6.785228960813258e-55,9.262213333705026e-55,1.2036350157421244e-53,4.088142354672018e-54,6.76188900196976e-55,9.171989809171304e-55,6.792865762266072e-55,6.771126599132067e-55]",1.0
115,1107611236550758400,infomoney,"Também no radar, XP Investimentos rebaixa os papéis de Ultrapar. https://t.co/E4hjJ6cirm",-1,"['também', 'no', 'radar,', 'xp', 'investimentos', 'rebaixa', 'os', 'papéis', 'de', 'ultrapar.', 'https://t.co/e4hjj6cirm']","['também', 'radar,', 'xp', 'investimentos', 'rebaixa', 'os', 'papéis', 'de', 'ultrapar.', 'https://t.co/e4hjj6cirm']","(65536,[8678,11172,18757,25906,30064,35651,36449,40667,54399,64728],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8678,11172,18757,25906,30064,35651,36449,40667,54399,64728],[0.0,0.0,5.027632870464827,5.36410510708604,4.894101477840304,0.0,0.44193679431211436,0.0,5.027632870464827,4.722251220913645])",2.0,"[-213.13898359976244,-211.8777431435163,-234.0263822311869,-289.1458562895529,-289.26763570277853,-289.53683587166387,-289.281760845877,-289.5544656464331,-289.5377975377497,-289.3865624136851,-289.5589815721021,-289.5396079162285,-289.54074335087074,-289.39493096871814,-289.53683587166387,-289.5395762293061]","[0.22076042845530702,0.7792395713573492,1.873437725278939e-10,2.1605077692237926e-34,1.9127918171092855e-34,1.461354419539464e-34,1.8859632834802404e-34,1.4358168425689537e-34,1.4599497600697155e-34,1.6983159599393335e-34,1.4293474191458056e-34,1.4573090894718636e-34,1.4556553492818086e-34,1.6841628126595707e-34,1.461354419539464e-34,1.4573552678435129e-34]",1.0
116,1108056914863239171,valoreconomico,Governo deve pagar US$ 9 bi à Petrobras por acordo de cessão onerosa https://t.co/4i6769U3Hn,1,"['governo', 'deve', 'pagar', 'us$', '9', 'bi', 'à', 'petrobras', 'por', 'acordo', 'de', 'cessão', 'onerosa', 'https://t.co/4i6769u3hn']","['governo', 'deve', 'pagar', 'us$', '9', 'bi', 'à', 'petrobras', 'por', 'acordo', 'de', 'cessão', 'onerosa', 'https://t.co/4i6769u3hn']","(65536,[8872,11482,14822,22707,30687,35460,36449,37902,40729,47590,57565,60620,63017,65422],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8872,11482,14822,22707,30687,35460,36449,37902,40729,47590,57565,60620,63017,65422],[3.2599709528158325,5.36410510708604,4.370853334075757,0.0,3.8825005661618244,5.87493073085203,0.44193679431211436,4.200954297280359,3.5078071167204135,3.447182494903979,0.0,4.26549281841793,5.87493073085203,2.7394365149228808])",1.0,"[-392.3143487016745,-355.2367390308198,-420.0478448238156,-530.4005155048534,-530.5190558024558,-530.7791275639229,-526.9321022556918,-525.5297155037283,-530.7809102859703,-523.5529178685199,-530.8201809285005,-530.7842663382169,-530.7863711897863,-513.0285824249731,-530.7791275639229,-530.7842075974795]","[7.895846881565223e-17,1.0,7.12679699251873e-29,8.459378321890799e-77,7.51375536132031e-77,5.793077252046824e-77,2.714258353257336e-75,1.1033162405485308e-74,5.7827590055225765e-77,7.965486680328967e-74,5.560067579977714e-77,5.763384293628471e-77,5.751265983248959e-77,2.96396536586826e-69,5.793077252046824e-77,5.76372284901496e-77]",1.0
117,1108341046088556544,infomoney,Vale segue abalando as mineradoras pelo mundo https://t.co/x7vOk7BVDS,-1,"['vale', 'segue', 'abalando', 'as', 'mineradoras', 'pelo', 'mundo', 'https://t.co/x7vok7bvds']","['vale', 'segue', 'abalando', 'mineradoras', 'pelo', 'mundo', 'https://t.co/x7vok7bvds']","(65536,[10686,11276,13085,24704,29184,33582,65359],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[10686,11276,13085,24704,29184,33582,65359],[4.77631844218392,0.0,0.0,0.0,2.473733349189875,5.36410510708604,0.0])",2.0,"[-99.56075536508166,-104.67984372882013,-103.69321753197076,-146.4777243485514,-146.8813111059741,-146.8760175776393,-146.88830455705525,-143.804379442213,-143.7961269521759,-146.8816963284291,-143.80661530665927,-146.877390035102,-146.8779521962476,-138.50929222475676,-146.8760175776393,-143.79700759404275]","[0.9784498359605809,0.005852571606574278,0.01569759243284481,4.118677883016976e-21,2.750947649836909e-21,2.7655484800284086e-21,2.7317761476395335e-21,5.967284838472497e-20,6.01673355403071e-20,2.7498881271187906e-21,5.953957702847666e-20,2.761755485835493e-21,2.7602033705180213e-21,1.1896081432391057e-17,2.7655484800284086e-21,6.011437298955655e-20]",0.0
118,1108683527019741184,valoreconomico,"Carf mantém cobrança de R$ 2,17 bi da Petrobras https://t.co/tVnyLpM6HA",-1,"['carf', 'mantém', 'cobrança', 'de', 'r$', '2,17', 'bi', 'da', 'petrobras', 'https://t.co/tvnylpm6ha']","['carf', 'mantém', 'cobrança', 'de', 'r$', '2,17', 'bi', 'da', 'petrobras', 'https://t.co/tvnylpm6ha']","(65536,[30677,35857,36449,37144,42558,46257,46871,47590,56996,65422],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[30677,35857,36449,37144,42558,46257,46871,47590,56996,65422],[5.268794927281715,6.280395838960195,0.44193679431211436,2.4196661279195992,0.0,1.0492872221056082,0.0,3.447182494903979,0.0,2.7394365149228808])",2.0,"[-187.25099514960849,-165.2809307913858,-175.6281790534405,-246.65696753575102,-246.77931741018062,-247.0501252408146,-243.1781800960364,-245.87842096027495,-247.0509423055256,-246.89812712777646,-245.88225784664954,-247.05248046559004,-247.05344517006642,-242.53924359214685,-247.0501252408146,-247.05245354328667]","[2.874142850953003e-10,0.9999679197949609,3.207991762481341e-05,4.5585041056512575e-36,4.0335409921698856e-36,3.0766360779544064e-36,1.4778846523674095e-34,9.929807559654272e-36,3.074123293879865e-36,3.5816906254069606e-36,9.891781014743655e-36,3.0693984349223316e-36,3.0664388003282473e-36,2.799800823864506e-34,3.0766360779544064e-36,3.069481071310513e-36]",1.0
119,1108742738239983617,colunadobroad,Assistente digital do Bradesco chega a 100 milhões de interações @estadao:  https://t.co/qadVPthEUQ https://t.co/ch7QvAyNJv,1,"['assistente', 'digital', 'do', 'bradesco', 'chega', 'a', '100', 'milhões', 'de', 'interações', '@estadao:', '', 'https://t.co/qadvptheuq', 'https://t.co/ch7qvaynjv']","['assistente', 'digital', 'bradesco', 'chega', '100', 'milhões', 'de', 'interações', '@estadao:', '', 'https://t.co/qadvptheuq', 'https://t.co/ch7qvaynjv']","(65536,[4998,9794,12986,18351,36449,41380,46645,52572,53391,58496,59259,64716],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4998,9794,12986,18351,36449,41380,46645,52572,53391,58496,59259,64716],[0.0,0.0,0.0,5.268794927281715,0.44193679431211436,2.3053980343706604,5.58724865840025,1.4441139320087168,3.5395558150349937,2.8791984572980396,5.58724865840025,0.0])",1.0,"[-217.9108301029196,-206.49763130352918,-255.85276932458106,-306.62332092995007,-306.7448656885209,-307.0134045586011,-306.75986449480797,-307.03212476375614,-307.0144257053062,-306.86384052369044,-307.0369200068092,-307.016348058653,-307.0175537217838,-306.8727266875308,-307.0134045586011,-307.0163144118427]","[1.1048566708868851e-05,0.9999889514332911,3.6756242279618496e-22,3.2806560468827183e-44,2.905189609189176e-44,2.2210049819885236e-44,2.861940387156266e-44,2.1798140671889932e-44,2.2187381676411012e-44,2.5793149049363445e-44,2.169386350625546e-44,2.2144770658826993e-44,2.2118087613917522e-44,2.556496225511304e-44,2.2210049819885236e-44,2.214551577226027e-44]",1.0
120,1109042153345482753,valoreconomico,Caixa pode lucrar R$ 1 bi com Petrobras https://t.co/4AlSqSBzHz,1,"['caixa', 'pode', 'lucrar', 'r$', '1', 'bi', 'com', 'petrobras', 'https://t.co/4alsqsbzhz']","['caixa', 'pode', 'lucrar', 'r$', '1', 'bi', 'com', 'petrobras', 'https://t.co/4alsqsbzhz']","(65536,[8318,8717,14206,37144,39479,39624,47590,53061,65422],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8318,8717,14206,37144,39479,39624,47590,53061,65422],[6.280395838960195,1.9046388172999087,4.622167762356662,2.4196661279195992,0.0,5.027632870464827,3.447182494903979,4.26549281841793,2.7394365149228808])",1.0,"[-275.9789853645633,-224.60971535859804,-264.13360559532487,-347.1397726570623,-347.54066530039927,-347.52777927649856,-343.9445509189129,-347.54902732942776,-347.52893831183286,-347.5416030465391,-347.5544700891281,-347.53112024655644,-347.53248871414564,-343.9385506134038,-347.52777927649856,-347.5310820563122]","[4.904666666940472e-23,1.0,6.838999419027216e-18,6.107623367032169e-54,4.0904094696697563e-54,4.143459652744953e-54,1.4912120943167645e-52,4.056347957099269e-54,4.138660018611269e-54,4.086575501904516e-54,4.034330202934239e-54,4.1296395771934816e-54,4.12399216430908e-54,1.5001867207852946e-52,4.143459652744953e-54,4.129797292149183e-54]",1.0
121,1109089537630851072,InvestingBrasil,Renova Energia dispara 37% com Cemig GT aprovando compra de ações da companhia - https://t.co/Ld2sk4sWaE,1,"['renova', 'energia', 'dispara', '37%', 'com', 'cemig', 'gt', 'aprovando', 'compra', 'de', 'ações', 'da', 'companhia', '-', 'https://t.co/ld2sk4swae']","['renova', 'energia', 'dispara', '37%', 'com', 'cemig', 'gt', 'aprovando', 'compra', 'de', 'ações', 'da', 'companhia', '-', 'https://t.co/ld2sk4swae']","(65536,[3708,4469,8717,9059,13181,13306,15093,17741,19431,31845,36449,41453,45531,46257,50425],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[3708,4469,8717,9059,13181,13306,15093,17741,19431,31845,36449,41453,45531,46257,50425],[5.87493073085203,3.189353385601879,1.9046388172999087,5.027632870464827,0.0,0.0,0.0,4.083171261623976,0.0,0.0,0.44193679431211436,4.894101477840304,1.314060803760519,1.0492872221056082,5.027632870464827])",1.0,"[-279.64905084803996,-246.05009707889252,-284.35811840650024,-370.4321868672493,-370.55287491990117,-370.8189994394064,-370.5710634026328,-369.6550175753012,-370.82023774523276,-370.67202545301654,-368.55833043879767,-370.8225689101256,-370.8240309720134,-369.9299461409095,-370.8189994394064,-370.82252810791664]","[2.5595273838472763e-15,0.9999999999999973,2.3069475719431442e-17,9.583954810996766e-55,8.494358809196302e-55,6.5095983319692965e-55,8.34125588639365e-55,2.0848033312656782e-54,6.501542447281514e-55,7.540222874599705e-55,6.242380885506459e-54,6.486403931822645e-55,6.4769273372169306e-55,1.5836716174140278e-54,6.5095983319692965e-55,6.4866685968306745e-55]",1.0
122,1109122567351222272,InvestingBrasil,"Energisa e WEG entram em ‘ex’ na segunda-feira; yields chegam a 0,36% - https://t.co/lMtmFllNJf",1,"['energisa', 'e', 'weg', 'entram', 'em', '‘ex’', 'na', 'segunda-feira;', 'yields', 'chegam', 'a', '0,36%', '-', 'https://t.co/lmtmfllnjf']","['energisa', 'e', 'weg', 'entram', 'em', '‘ex’', 'na', 'segunda-feira;', 'yields', 'chegam', '0,36%', '-', 'https://t.co/lmtmfllnjf']","(65536,[2460,17222,27794,30028,31011,32264,32546,34020,45531,46588,53581,58033,60875],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2460,17222,27794,30028,31011,32264,32546,34020,45531,46588,53581,58033,60875],[4.531195984150935,1.5182219041624387,5.36410510708604,4.958639998977875,0.0,0.0,0.0,0.0,1.314060803760519,5.101740842618549,0.0,1.766792846497594,2.4249431850204433])",1.0,"[-245.48818805969498,-191.0744294982224,-264.6794399041817,-305.8048706169606,-306.2063182279298,-306.1949962021199,-304.8191176378763,-306.2136653436276,-306.1960145634135,-306.2071421582654,-301.9157415284632,-304.39988632429976,-306.19913404750963,-306.2160040830586,-306.1949962021199,-306.19789811807027]","[2.33563469082464e-24,1.0,1.0808119560770726e-32,1.4900557434426908e-50,9.973693861396011e-51,1.0087257955386692e-50,3.9930945632152484e-50,9.900684511154028e-51,1.0076990711096022e-50,9.965479616912645e-51,7.281650302829856e-49,6.072666642196365e-50,1.0045604678402586e-50,9.877556445695511e-51,1.0087257955386692e-50,1.0058028012561603e-50]",1.0
123,1109225126367760384,ReutersBrasil,Natura negocia com Avon para potencial transação https://t.co/GjiMfaGjZV,1,"['natura', 'negocia', 'com', 'avon', 'para', 'potencial', 'transação', 'https://t.co/gjimfagjzv']","['natura', 'negocia', 'com', 'avon', 'para', 'potencial', 'transação', 'https://t.co/gjimfagjzv']","(65536,[366,947,1692,4771,6884,8717,29126,58557],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[366,947,1692,4771,6884,8717,29126,58557],[0.0,4.6709579265260945,0.0,5.87493073085203,0.0,1.9046388172999087,1.9204870095399322,5.720780051024772])",1.0,"[-171.8885418544756,-154.0244295247072,-190.88772214758353,-229.4116309417381,-229.8141042180226,-229.8056727005993,-229.8252433677372,-229.81957561819942,-229.80643107468663,-229.8147177992931,-227.7648542022912,-229.80785874708425,-227.75047146114608,-229.82131727844575,-229.8056727005993,-229.8078337586385]","[1.7446751829242563e-08,0.9999999825532483,9.78307586844129e-17,1.818672127135656e-33,1.2160809572836069e-33,1.2263777126993976e-33,1.2026100161404497e-33,1.2094454610001365e-33,1.2254480121957562e-33,1.2153350216542743e-33,9.43931462061061e-33,1.2236997221836705e-33,9.57605886061807e-33,1.2073408512102246e-33,1.2263777126993976e-33,1.223730300919842e-33]",1.0
124,1109308908529684480,valoreconomico,Barragem da Vale em MG entra em nível máximo de alerta https://t.co/8zugJG6uD3,-1,"['barragem', 'da', 'vale', 'em', 'mg', 'entra', 'em', 'nível', 'máximo', 'de', 'alerta', 'https://t.co/8zugjg6ud3']","['barragem', 'da', 'vale', 'em', 'mg', 'entra', 'em', 'nível', 'máximo', 'de', 'alerta', 'https://t.co/8zugjg6ud3']","(65536,[8027,25266,29184,36449,46257,51641,52195,55020,58033,63922,64274],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0])","(65536,[8027,25266,29184,36449,46257,51641,52195,55020,58033,63922,64274],[5.027632870464827,6.280395838960195,2.473733349189875,0.44193679431211436,1.0492872221056082,6.280395838960195,0.0,6.057252287645985,3.533585692995188,6.057252287645985,0.0])",2.0,"[-335.0893095774193,-366.4180632691471,-335.6427602026031,-419.173755926094,-419.29378956826366,-419.5580698419334,-419.31441454367405,-415.3167622433661,-416.47910727606944,-419.41307431146805,-411.7272655218545,-415.9660267741903,-419.5637753885601,-418.6724385191134,-419.5580698419334,-416.48170445114624]","[0.6349357912593471,1.573348591484471e-14,0.3650642087406371,1.9289401186976537e-37,1.7107588578686525e-37,1.3134493587119567e-37,1.6758358792601212e-37,9.128298197918368e-36,2.8548926674317237e-36,1.518392645690451e-37,3.3058902976135984e-34,4.768895609494587e-36,1.3059767500839624e-37,3.1844770937420927e-37,1.3134493587119567e-37,2.8474876315986263e-36]",0.0
125,1110584268915441669,InvestingBrasil,Vale avança 2% com dia positivo e aumento da produção de minério em 2018 - https://t.co/e4ixIc9Qon,1,"['vale', 'avança', '2%', 'com', 'dia', 'positivo', 'e', 'aumento', 'da', 'produção', 'de', 'minério', 'em', '2018', '-', 'https://t.co/e4ixic9qon']","['vale', 'avança', '2%', 'com', 'dia', 'positivo', 'e', 'aumento', 'da', 'produção', 'de', 'minério', 'em', '2018', '-', 'https://t.co/e4ixic9qon']","(65536,[8055,8462,8717,14717,16656,17222,19384,19485,28514,29184,31564,36449,45531,46257,58033,62239],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8055,8462,8717,14717,16656,17222,19384,19485,28514,29184,31564,36449,45531,46257,58033,62239],[4.299394370093611,1.6903392907821515,1.9046388172999087,0.0,4.140329675463924,1.5182219041624387,5.87493073085203,5.181783550292085,4.958639998977875,2.473733349189875,5.027632870464827,0.44193679431211436,1.314060803760519,1.0492872221056082,1.766792846497594,4.57564774672177])",1.0,"[-439.6541007002306,-334.4358166097371,-398.04825775913133,-519.1683881055633,-519.2870792071313,-519.5475759611577,-510.04771225533705,-515.3125070927262,-516.4689537045303,-519.4066392859215,-511.0179931622779,-517.7545591984785,-519.554664265568,-518.6689649129362,-519.5475759611577,-516.4721803134349]","[2.015022148667237e-46,1.0,2.3630223451872864e-28,5.91103555388116e-81,5.249484782512218e-81,4.0456133922264232e-81,5.404092381324627e-77,2.794160946595455e-79,8.790489027965955e-80,4.657924004749705e-81,2.0480243730315238e-77,2.4304218686500906e-80,4.0170382472829476e-81,9.740030307656305e-81,4.0456133922264232e-81,8.762171267529693e-80]",1.0
126,1110977101879037952,InvestingBrasil,"Cosan, Romi e Camil anunciam distribuição de proventos com yields de até 3,7% - https://t.co/mU7mAQPT7f",1,"['cosan,', 'romi', 'e', 'camil', 'anunciam', 'distribuição', 'de', 'proventos', 'com', 'yields', 'de', 'até', '3,7%', '-', 'https://t.co/mu7maqpt7f']","['cosan,', 'romi', 'e', 'camil', 'anunciam', 'distribuição', 'de', 'proventos', 'com', 'yields', 'de', 'até', '3,7%', '-', 'https://t.co/mu7maqpt7f']","(65536,[8717,10329,14708,17222,18686,25048,25554,30028,30062,32293,36449,45531,51772,64199],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0])","(65536,[8717,10329,14708,17222,18686,25048,25554,30028,30062,32293,36449,45531,51772,64199],[1.9046388172999087,4.26549281841793,0.0,1.5182219041624387,5.87493073085203,0.0,0.0,4.958639998977875,0.0,0.0,0.8838735886242287,1.314060803760519,0.0,4.958639998977875])",1.0,"[-223.6981601789663,-184.90345770730383,-251.78650788601405,-291.3733387217768,-291.2151963647604,-291.7642041156669,-289.8272743715496,-291.7819728645138,-291.76517336248816,-291.45227786027584,-289.2818637595645,-291.7669980120329,-291.7681423972139,-291.4607123839461,-291.7642041156669,-291.76696607532506]","[1.417995293844996e-17,1.0,8.975535614694554e-30,5.763923213136919e-47,6.751473067271133e-47,3.8991280934424116e-47,2.7049883717219782e-46,3.8304573688231556e-47,3.89535070683798e-47,5.326419334385109e-47,4.666961537067565e-46,3.8882495374870284e-47,3.883802427424976e-47,5.281682456777382e-47,3.8991280934424116e-47,3.888373717359461e-47]",1.0
127,1111337445436637186,InvestingBrasil,"Rumo perde força, mas volta a subir após vencer leilão da ferrovia Norte-Sul - https://t.co/ZRlbiYmFyY",1,"['rumo', 'perde', 'força,', 'mas', 'volta', 'a', 'subir', 'após', 'vencer', 'leilão', 'da', 'ferrovia', 'norte-sul', '-', 'https://t.co/zrlbiymfyy']","['rumo', 'perde', 'força,', 'mas', 'volta', 'subir', 'após', 'vencer', 'leilão', 'da', 'ferrovia', 'norte-sul', '-', 'https://t.co/zrlbiymfyy']","(65536,[1746,2468,2709,5276,6996,8786,18794,32299,32994,45531,46257,52323,60985,64787],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1746,2468,2709,5276,6996,8786,18794,32299,32994,45531,46257,52323,60985,64787],[5.181783550292085,4.23270299559494,0.0,0.0,0.0,5.469465622743866,0.0,5.58724865840025,0.0,1.314060803760519,1.0492872221056082,2.7763410718583317,4.958639998977875,0.0])",1.0,"[-267.6122862319247,-255.26800474166146,-255.39395436139543,-345.61939203232083,-346.02030508848077,-346.0074765915676,-346.0372532296698,-344.841946641055,-346.00863045262844,-346.02123864824694,-343.74486295704946,-346.0108026465559,-346.01216500490466,-345.27842448578207,-346.0074765915676,-346.0107646268041]","[2.314220187433718e-06,0.5314446164450667,0.4685530693347457,3.064425583100739e-40,2.0522712033523177e-40,2.0787683540715705e-40,2.0177821098017796e-40,6.66790375804338e-40,2.076371127512428e-40,2.0503561795612693e-40,1.997315686656256e-39,2.071865741815396e-40,2.069045040064034e-40,4.309524988903013e-40,2.0787683540715705e-40,2.0719445151341208e-40]",1.0
